Transaction,Item,date_time,period_day,weekday_weekend,Date,Month,Hour,Day_Name
5233,Bread,2017-01-24 09:20:00,morning,weekday,2017-01-24,1,9,Tuesday
5234,Coffee,2017-01-24 10:00:00,morning,weekday,2017-01-24,1,10,Tuesday
5235,Coffee,2017-01-24 10:24:00,morning,weekday,2017-01-24,1,10,Tuesday
5236,Coffee,2017-01-24 10:42:00,morning,weekday,2017-01-24,1,10,Tuesday
5237,Coffee,2017-01-24 10:50:00,morning,weekday,2017-01-24,1,10,Tuesday
5238,Bread,2017-01-24 10:53:00,morning,weekday,2017-01-24,1,10,Tuesday
5238,Cookies,2017-01-24 10:53:00,morning,weekday,2017-01-24,1,10,Tuesday
5239,Scandinavian,2017-01-24 11:04:00,morning,weekday,2017-01-24,1,11,Tuesday
5240,Scandinavian,2017-01-24 11:04:00,morning,weekday,2017-01-24,1,11,Tuesday
5241,Scandinavian,2017-01-24 11:05:00,morning,weekday,2017-01-24,1,11,Tuesday
5242,Farm House,2017-01-24 11:13:00,morning,weekday,2017-01-24,1,11,Tuesday
5243,Coffee,2017-01-24 11:16:00,morning,weekday,2017-01-24,1,11,Tuesday
5244,Bread,2017-01-24 11:19:00,morning,weekday,2017-01-24,1,11,Tuesday
5245,Farm House,2017-01-24 11:21:00,morning,weekday,2017-01-24,1,11,Tuesday
5247,Coffee,2017-01-24 11:36:00,morning,weekday,2017-01-24,1,11,Tuesday
5247,Vegan Mincepie,2017-01-24 11:36:00,morning,weekday,2017-01-24,1,11,Tuesday
5248,Coffee,2017-01-24 11:37:00,morning,weekday,2017-01-24,1,11,Tuesday
5249,Coffee,2017-01-24 11:38:00,morning,weekday,2017-01-24,1,11,Tuesday
5249,Medialuna,2017-01-24 11:38:00,morning,weekday,2017-01-24,1,11,Tuesday
5249,Bread,2017-01-24 11:38:00,morning,weekday,2017-01-24,1,11,Tuesday
5250,Muffin,2017-01-24 11:53:00,morning,weekday,2017-01-24,1,11,Tuesday
5250,Pastry,2017-01-24 11:53:00,morning,weekday,2017-01-24,1,11,Tuesday
5250,Coffee,2017-01-24 11:53:00,morning,weekday,2017-01-24,1,11,Tuesday
5250,Tea,2017-01-24 11:53:00,morning,weekday,2017-01-24,1,11,Tuesday
5251,Cake,2017-01-24 11:56:00,morning,weekday,2017-01-24,1,11,Tuesday
5252,Chicken Stew,2017-01-24 12:00:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5253,Tea,2017-01-24 12:06:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5254,Soup,2017-01-24 12:09:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5255,Bread,2017-01-24 12:13:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5255,Coffee,2017-01-24 12:13:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5255,Salad,2017-01-24 12:13:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5255,Spanish Brunch,2017-01-24 12:13:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5256,Coke,2017-01-24 12:15:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5257,Tea,2017-01-24 12:20:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5258,Chicken Stew,2017-01-24 12:24:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5259,Bread,2017-01-24 12:30:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5260,Tea,2017-01-24 12:38:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5260,Coffee,2017-01-24 12:38:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5260,Soup,2017-01-24 12:38:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5260,Art Tray,2017-01-24 12:38:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5261,Bread,2017-01-24 12:43:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5261,Focaccia,2017-01-24 12:43:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5261,Medialuna,2017-01-24 12:43:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5261,Cookies,2017-01-24 12:43:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5261,Coffee,2017-01-24 12:43:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5262,Bread,2017-01-24 12:46:00,afternoon,weekday,2017-01-24,1,12,Tuesday
5263,Soup,2017-01-24 13:06:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5264,Chicken Stew,2017-01-24 13:14:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5264,Art Tray,2017-01-24 13:14:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5264,Pastry,2017-01-24 13:14:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5264,Truffles,2017-01-24 13:14:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5264,Coffee,2017-01-24 13:14:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5264,Coke,2017-01-24 13:14:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5264,Bread,2017-01-24 13:14:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5265,Bread,2017-01-24 13:17:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5265,Focaccia,2017-01-24 13:17:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5267,Frittata,2017-01-24 13:23:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5267,Tea,2017-01-24 13:23:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5268,Coffee,2017-01-24 13:24:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5268,Chicken Stew,2017-01-24 13:24:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5268,Art Tray,2017-01-24 13:24:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5269,Bread,2017-01-24 13:27:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5269,Scandinavian,2017-01-24 13:27:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5271,Tea,2017-01-24 13:32:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5271,Spanish Brunch,2017-01-24 13:32:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5271,Salad,2017-01-24 13:32:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5272,Cake,2017-01-24 13:45:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5273,Coffee,2017-01-24 13:50:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5273,Hot Chocolate,2017-01-24 13:50:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5274,Spanish Brunch,2017-01-24 13:52:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5274,Juice,2017-01-24 13:52:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5274,Truffles,2017-01-24 13:52:00,afternoon,weekday,2017-01-24,1,13,Tuesday
5275,Coffee,2017-01-24 14:07:00,afternoon,weekday,2017-01-24,1,14,Tuesday
5275,Pastry,2017-01-24 14:07:00,afternoon,weekday,2017-01-24,1,14,Tuesday
5276,Cake,2017-01-24 14:12:00,afternoon,weekday,2017-01-24,1,14,Tuesday
5277,Fudge,2017-01-24 14:20:00,afternoon,weekday,2017-01-24,1,14,Tuesday
5277,Sandwich,2017-01-24 14:20:00,afternoon,weekday,2017-01-24,1,14,Tuesday
5278,Muffin,2017-01-24 14:25:00,afternoon,weekday,2017-01-24,1,14,Tuesday
5278,Cookies,2017-01-24 14:25:00,afternoon,weekday,2017-01-24,1,14,Tuesday
5279,Bread,2017-01-24 14:49:00,afternoon,weekday,2017-01-24,1,14,Tuesday
5280,Coffee,2017-01-24 15:03:00,afternoon,weekday,2017-01-24,1,15,Tuesday
5281,Coffee,2017-01-24 15:08:00,afternoon,weekday,2017-01-24,1,15,Tuesday
5281,Cake,2017-01-24 15:08:00,afternoon,weekday,2017-01-24,1,15,Tuesday
5282,Tea,2017-01-24 15:25:00,afternoon,weekday,2017-01-24,1,15,Tuesday
5282,Chicken Stew,2017-01-24 15:25:00,afternoon,weekday,2017-01-24,1,15,Tuesday
5283,Bread,2017-01-24 16:08:00,afternoon,weekday,2017-01-24,1,16,Tuesday
5283,Coffee,2017-01-24 16:08:00,afternoon,weekday,2017-01-24,1,16,Tuesday
5283,Cake,2017-01-24 16:08:00,afternoon,weekday,2017-01-24,1,16,Tuesday
5284,Bread,2017-01-24 16:18:00,afternoon,weekday,2017-01-24,1,16,Tuesday
5284,Cake,2017-01-24 16:18:00,afternoon,weekday,2017-01-24,1,16,Tuesday
5285,Bread,2017-01-24 16:23:00,afternoon,weekday,2017-01-24,1,16,Tuesday
5286,Coffee,2017-01-24 16:29:00,afternoon,weekday,2017-01-24,1,16,Tuesday
5286,Bread,2017-01-24 16:29:00,afternoon,weekday,2017-01-24,1,16,Tuesday
5287,Coffee,2017-01-24 16:40:00,afternoon,weekday,2017-01-24,1,16,Tuesday
5287,Pastry,2017-01-24 16:40:00,afternoon,weekday,2017-01-24,1,16,Tuesday
5288,Tea,2017-01-24 17:09:00,evening,weekday,2017-01-24,1,17,Tuesday
5288,Cake,2017-01-24 17:09:00,evening,weekday,2017-01-24,1,17,Tuesday
5289,Bread,2017-01-25 08:40:00,morning,weekday,2017-01-25,1,8,Wednesday
5290,Bread,2017-01-25 08:47:00,morning,weekday,2017-01-25,1,8,Wednesday
5291,Coffee,2017-01-25 08:50:00,morning,weekday,2017-01-25,1,8,Wednesday
5291,Toast,2017-01-25 08:50:00,morning,weekday,2017-01-25,1,8,Wednesday
5292,Coffee,2017-01-25 08:53:00,morning,weekday,2017-01-25,1,8,Wednesday
5293,Bread,2017-01-25 09:21:00,morning,weekday,2017-01-25,1,9,Wednesday
5293,Medialuna,2017-01-25 09:21:00,morning,weekday,2017-01-25,1,9,Wednesday
5294,Eggs,2017-01-25 09:44:00,morning,weekday,2017-01-25,1,9,Wednesday
5294,Coffee,2017-01-25 09:44:00,morning,weekday,2017-01-25,1,9,Wednesday
5294,Pastry,2017-01-25 09:44:00,morning,weekday,2017-01-25,1,9,Wednesday
5295,Coffee,2017-01-25 09:47:00,morning,weekday,2017-01-25,1,9,Wednesday
5296,Scandinavian,2017-01-25 10:51:00,morning,weekday,2017-01-25,1,10,Wednesday
5296,Cookies,2017-01-25 10:51:00,morning,weekday,2017-01-25,1,10,Wednesday
5297,Bread,2017-01-25 10:53:00,morning,weekday,2017-01-25,1,10,Wednesday
5298,Bread,2017-01-25 10:54:00,morning,weekday,2017-01-25,1,10,Wednesday
5299,Bread,2017-01-25 10:59:00,morning,weekday,2017-01-25,1,10,Wednesday
5300,Medialuna,2017-01-25 11:18:00,morning,weekday,2017-01-25,1,11,Wednesday
5301,Farm House,2017-01-25 11:26:00,morning,weekday,2017-01-25,1,11,Wednesday
5302,Baguette,2017-01-25 11:27:00,morning,weekday,2017-01-25,1,11,Wednesday
5302,Bread,2017-01-25 11:27:00,morning,weekday,2017-01-25,1,11,Wednesday
5303,Bread,2017-01-25 11:30:00,morning,weekday,2017-01-25,1,11,Wednesday
5304,Baguette,2017-01-25 11:31:00,morning,weekday,2017-01-25,1,11,Wednesday
5305,Soup,2017-01-25 12:05:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5306,Tea,2017-01-25 12:11:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5307,Coffee,2017-01-25 12:36:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5307,Tea,2017-01-25 12:36:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5307,Cookies,2017-01-25 12:36:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5307,Pastry,2017-01-25 12:36:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5308,Bread,2017-01-25 12:41:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5309,Bread,2017-01-25 12:43:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5310,Coffee,2017-01-25 12:49:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5310,Tea,2017-01-25 12:49:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5310,Sandwich,2017-01-25 12:49:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5310,Chicken Stew,2017-01-25 12:49:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5311,Sandwich,2017-01-25 12:54:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5311,Coffee,2017-01-25 12:54:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5311,Coke,2017-01-25 12:54:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5312,Sandwich,2017-01-25 12:56:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5313,Sandwich,2017-01-25 12:57:00,afternoon,weekday,2017-01-25,1,12,Wednesday
5314,Coffee,2017-01-25 13:07:00,afternoon,weekday,2017-01-25,1,13,Wednesday
5315,Bread,2017-01-25 13:49:00,afternoon,weekday,2017-01-25,1,13,Wednesday
5316,Sandwich,2017-01-25 13:54:00,afternoon,weekday,2017-01-25,1,13,Wednesday
5316,Tea,2017-01-25 13:54:00,afternoon,weekday,2017-01-25,1,13,Wednesday
5316,Coffee,2017-01-25 13:54:00,afternoon,weekday,2017-01-25,1,13,Wednesday
5317,Hot Chocolate,2017-01-25 14:10:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5317,Bread,2017-01-25 14:10:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5318,Tea,2017-01-25 14:38:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5318,The Nomad,2017-01-25 14:38:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5318,Cake,2017-01-25 14:38:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5319,Bread,2017-01-25 14:39:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5319,Tea,2017-01-25 14:39:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5319,Soup,2017-01-25 14:39:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5320,Tea,2017-01-25 14:41:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5320,Soup,2017-01-25 14:41:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5320,Sandwich,2017-01-25 14:41:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5320,Medialuna,2017-01-25 14:41:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5321,Coffee,2017-01-25 14:57:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5321,Tea,2017-01-25 14:57:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5321,Cake,2017-01-25 14:57:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5322,Sandwich,2017-01-25 14:59:00,afternoon,weekday,2017-01-25,1,14,Wednesday
5323,Tea,2017-01-25 15:18:00,afternoon,weekday,2017-01-25,1,15,Wednesday
5324,Coke,2017-01-25 15:19:00,afternoon,weekday,2017-01-25,1,15,Wednesday
5325,Bread,2017-01-25 15:21:00,afternoon,weekday,2017-01-25,1,15,Wednesday
5326,Tea,2017-01-25 15:28:00,afternoon,weekday,2017-01-25,1,15,Wednesday
5327,Juice,2017-01-25 15:29:00,afternoon,weekday,2017-01-25,1,15,Wednesday
5327,Cake,2017-01-25 15:29:00,afternoon,weekday,2017-01-25,1,15,Wednesday
5328,Cake,2017-01-25 15:58:00,afternoon,weekday,2017-01-25,1,15,Wednesday
5328,Coffee,2017-01-25 15:58:00,afternoon,weekday,2017-01-25,1,15,Wednesday
5329,Muffin,2017-01-25 16:33:00,afternoon,weekday,2017-01-25,1,16,Wednesday
5336,Bread,2017-01-26 08:45:00,morning,weekday,2017-01-26,1,8,Thursday
5337,Bread,2017-01-26 08:54:00,morning,weekday,2017-01-26,1,8,Thursday
5337,Medialuna,2017-01-26 08:54:00,morning,weekday,2017-01-26,1,8,Thursday
5338,Tea,2017-01-26 09:15:00,morning,weekday,2017-01-26,1,9,Thursday
5339,Bread,2017-01-26 09:36:00,morning,weekday,2017-01-26,1,9,Thursday
5339,Coffee,2017-01-26 09:36:00,morning,weekday,2017-01-26,1,9,Thursday
5340,Bread,2017-01-26 09:36:00,morning,weekday,2017-01-26,1,9,Thursday
5341,Farm House,2017-01-26 09:48:00,morning,weekday,2017-01-26,1,9,Thursday
5342,Bread,2017-01-26 09:49:00,morning,weekday,2017-01-26,1,9,Thursday
5342,Coffee,2017-01-26 09:49:00,morning,weekday,2017-01-26,1,9,Thursday
5342,Tea,2017-01-26 09:49:00,morning,weekday,2017-01-26,1,9,Thursday
5342,Cookies,2017-01-26 09:49:00,morning,weekday,2017-01-26,1,9,Thursday
5342,Hot Chocolate,2017-01-26 09:49:00,morning,weekday,2017-01-26,1,9,Thursday
5343,Coffee,2017-01-26 09:51:00,morning,weekday,2017-01-26,1,9,Thursday
5344,Coffee,2017-01-26 10:40:00,morning,weekday,2017-01-26,1,10,Thursday
5345,Bread,2017-01-26 10:46:00,morning,weekday,2017-01-26,1,10,Thursday
5345,Muffin,2017-01-26 10:46:00,morning,weekday,2017-01-26,1,10,Thursday
5345,Coffee,2017-01-26 10:46:00,morning,weekday,2017-01-26,1,10,Thursday
5346,Muffin,2017-01-26 11:00:00,morning,weekday,2017-01-26,1,11,Thursday
5347,Cookies,2017-01-26 11:05:00,morning,weekday,2017-01-26,1,11,Thursday
5347,Juice,2017-01-26 11:05:00,morning,weekday,2017-01-26,1,11,Thursday
5348,Cookies,2017-01-26 11:07:00,morning,weekday,2017-01-26,1,11,Thursday
5348,Coffee,2017-01-26 11:07:00,morning,weekday,2017-01-26,1,11,Thursday
5348,Hot Chocolate,2017-01-26 11:07:00,morning,weekday,2017-01-26,1,11,Thursday
5349,Tea,2017-01-26 11:09:00,morning,weekday,2017-01-26,1,11,Thursday
5349,Muffin,2017-01-26 11:09:00,morning,weekday,2017-01-26,1,11,Thursday
5349,Cake,2017-01-26 11:09:00,morning,weekday,2017-01-26,1,11,Thursday
5349,Juice,2017-01-26 11:09:00,morning,weekday,2017-01-26,1,11,Thursday
5349,Coffee,2017-01-26 11:09:00,morning,weekday,2017-01-26,1,11,Thursday
5350,Tea,2017-01-26 11:11:00,morning,weekday,2017-01-26,1,11,Thursday
5350,Muffin,2017-01-26 11:11:00,morning,weekday,2017-01-26,1,11,Thursday
5350,Cake,2017-01-26 11:11:00,morning,weekday,2017-01-26,1,11,Thursday
5350,Juice,2017-01-26 11:11:00,morning,weekday,2017-01-26,1,11,Thursday
5350,Coffee,2017-01-26 11:11:00,morning,weekday,2017-01-26,1,11,Thursday
5352,Coffee,2017-01-26 11:17:00,morning,weekday,2017-01-26,1,11,Thursday
5353,Bread,2017-01-26 11:18:00,morning,weekday,2017-01-26,1,11,Thursday
5353,Coffee,2017-01-26 11:18:00,morning,weekday,2017-01-26,1,11,Thursday
5353,Toast,2017-01-26 11:18:00,morning,weekday,2017-01-26,1,11,Thursday
5354,Coffee,2017-01-26 11:19:00,morning,weekday,2017-01-26,1,11,Thursday
5354,Hot Chocolate,2017-01-26 11:19:00,morning,weekday,2017-01-26,1,11,Thursday
5354,Art Tray,2017-01-26 11:19:00,morning,weekday,2017-01-26,1,11,Thursday
5354,Sandwich,2017-01-26 11:19:00,morning,weekday,2017-01-26,1,11,Thursday
5355,Juice,2017-01-26 11:20:00,morning,weekday,2017-01-26,1,11,Thursday
5355,Tea,2017-01-26 11:20:00,morning,weekday,2017-01-26,1,11,Thursday
5355,Muffin,2017-01-26 11:20:00,morning,weekday,2017-01-26,1,11,Thursday
5356,Coffee,2017-01-26 11:35:00,morning,weekday,2017-01-26,1,11,Thursday
5357,Coffee,2017-01-26 11:54:00,morning,weekday,2017-01-26,1,11,Thursday
5358,Coffee,2017-01-26 12:13:00,afternoon,weekday,2017-01-26,1,12,Thursday
5358,Cookies,2017-01-26 12:13:00,afternoon,weekday,2017-01-26,1,12,Thursday
5359,Bread,2017-01-26 12:18:00,afternoon,weekday,2017-01-26,1,12,Thursday
5359,Baguette,2017-01-26 12:18:00,afternoon,weekday,2017-01-26,1,12,Thursday
5360,Coffee,2017-01-26 12:19:00,afternoon,weekday,2017-01-26,1,12,Thursday
5360,Bread,2017-01-26 12:19:00,afternoon,weekday,2017-01-26,1,12,Thursday
5361,Coffee,2017-01-26 12:24:00,afternoon,weekday,2017-01-26,1,12,Thursday
5362,Bread,2017-01-26 12:28:00,afternoon,weekday,2017-01-26,1,12,Thursday
5362,Spanish Brunch,2017-01-26 12:28:00,afternoon,weekday,2017-01-26,1,12,Thursday
5363,Coffee,2017-01-26 12:29:00,afternoon,weekday,2017-01-26,1,12,Thursday
5363,Muffin,2017-01-26 12:29:00,afternoon,weekday,2017-01-26,1,12,Thursday
5364,Hot Chocolate,2017-01-26 12:30:00,afternoon,weekday,2017-01-26,1,12,Thursday
5364,Baguette,2017-01-26 12:30:00,afternoon,weekday,2017-01-26,1,12,Thursday
5365,Coffee,2017-01-26 12:36:00,afternoon,weekday,2017-01-26,1,12,Thursday
5365,Sandwich,2017-01-26 12:36:00,afternoon,weekday,2017-01-26,1,12,Thursday
5365,Medialuna,2017-01-26 12:36:00,afternoon,weekday,2017-01-26,1,12,Thursday
5366,Bread,2017-01-26 12:41:00,afternoon,weekday,2017-01-26,1,12,Thursday
5367,Coffee,2017-01-26 12:58:00,afternoon,weekday,2017-01-26,1,12,Thursday
5367,Tea,2017-01-26 12:58:00,afternoon,weekday,2017-01-26,1,12,Thursday
5367,Soup,2017-01-26 12:58:00,afternoon,weekday,2017-01-26,1,12,Thursday
5368,Bread,2017-01-26 13:12:00,afternoon,weekday,2017-01-26,1,13,Thursday
5368,Medialuna,2017-01-26 13:12:00,afternoon,weekday,2017-01-26,1,13,Thursday
5369,Chicken Stew,2017-01-26 13:16:00,afternoon,weekday,2017-01-26,1,13,Thursday
5370,Spanish Brunch,2017-01-26 13:25:00,afternoon,weekday,2017-01-26,1,13,Thursday
5370,Tea,2017-01-26 13:25:00,afternoon,weekday,2017-01-26,1,13,Thursday
5370,Coffee,2017-01-26 13:25:00,afternoon,weekday,2017-01-26,1,13,Thursday
5371,Coffee,2017-01-26 13:40:00,afternoon,weekday,2017-01-26,1,13,Thursday
5371,Soup,2017-01-26 13:40:00,afternoon,weekday,2017-01-26,1,13,Thursday
5371,Muffin,2017-01-26 13:40:00,afternoon,weekday,2017-01-26,1,13,Thursday
5372,Cake,2017-01-26 13:41:00,afternoon,weekday,2017-01-26,1,13,Thursday
5372,Soup,2017-01-26 13:41:00,afternoon,weekday,2017-01-26,1,13,Thursday
5372,Tea,2017-01-26 13:41:00,afternoon,weekday,2017-01-26,1,13,Thursday
5373,Sandwich,2017-01-26 13:42:00,afternoon,weekday,2017-01-26,1,13,Thursday
5373,Bread,2017-01-26 13:42:00,afternoon,weekday,2017-01-26,1,13,Thursday
5373,Muffin,2017-01-26 13:42:00,afternoon,weekday,2017-01-26,1,13,Thursday
5374,Sandwich,2017-01-26 13:50:00,afternoon,weekday,2017-01-26,1,13,Thursday
5374,Coffee,2017-01-26 13:50:00,afternoon,weekday,2017-01-26,1,13,Thursday
5374,Bread,2017-01-26 13:50:00,afternoon,weekday,2017-01-26,1,13,Thursday
5375,Bread,2017-01-26 13:52:00,afternoon,weekday,2017-01-26,1,13,Thursday
5375,Baguette,2017-01-26 13:52:00,afternoon,weekday,2017-01-26,1,13,Thursday
5376,Pastry,2017-01-26 14:06:00,afternoon,weekday,2017-01-26,1,14,Thursday
5376,Bread,2017-01-26 14:06:00,afternoon,weekday,2017-01-26,1,14,Thursday
5376,Jam,2017-01-26 14:06:00,afternoon,weekday,2017-01-26,1,14,Thursday
5377,Bread,2017-01-26 14:10:00,afternoon,weekday,2017-01-26,1,14,Thursday
5378,Pastry,2017-01-26 14:16:00,afternoon,weekday,2017-01-26,1,14,Thursday
5379,Cake,2017-01-26 14:39:00,afternoon,weekday,2017-01-26,1,14,Thursday
5380,Chicken Stew,2017-01-26 15:08:00,afternoon,weekday,2017-01-26,1,15,Thursday
5380,Spanish Brunch,2017-01-26 15:08:00,afternoon,weekday,2017-01-26,1,15,Thursday
5381,Bread,2017-01-26 15:21:00,afternoon,weekday,2017-01-26,1,15,Thursday
5381,Farm House,2017-01-26 15:21:00,afternoon,weekday,2017-01-26,1,15,Thursday
5382,Tea,2017-01-26 15:26:00,afternoon,weekday,2017-01-26,1,15,Thursday
5382,Cake,2017-01-26 15:26:00,afternoon,weekday,2017-01-26,1,15,Thursday
5383,Tea,2017-01-26 15:39:00,afternoon,weekday,2017-01-26,1,15,Thursday
5383,Medialuna,2017-01-26 15:39:00,afternoon,weekday,2017-01-26,1,15,Thursday
5384,Tea,2017-01-26 15:58:00,afternoon,weekday,2017-01-26,1,15,Thursday
5384,Coffee,2017-01-26 15:58:00,afternoon,weekday,2017-01-26,1,15,Thursday
5384,Cookies,2017-01-26 15:58:00,afternoon,weekday,2017-01-26,1,15,Thursday
5385,Coffee,2017-01-26 16:32:00,afternoon,weekday,2017-01-26,1,16,Thursday
5385,Muffin,2017-01-26 16:32:00,afternoon,weekday,2017-01-26,1,16,Thursday
5386,Bread,2017-01-26 16:56:00,afternoon,weekday,2017-01-26,1,16,Thursday
5387,Pastry,2017-01-27 08:29:00,morning,weekday,2017-01-27,1,8,Friday
5387,Hot Chocolate,2017-01-27 08:29:00,morning,weekday,2017-01-27,1,8,Friday
5388,Bread,2017-01-27 08:35:00,morning,weekday,2017-01-27,1,8,Friday
5389,Bread,2017-01-27 08:39:00,morning,weekday,2017-01-27,1,8,Friday
5390,Bread,2017-01-27 08:56:00,morning,weekday,2017-01-27,1,8,Friday
5390,Cookies,2017-01-27 08:56:00,morning,weekday,2017-01-27,1,8,Friday
5391,Coffee,2017-01-27 09:00:00,morning,weekday,2017-01-27,1,9,Friday
5391,Toast,2017-01-27 09:00:00,morning,weekday,2017-01-27,1,9,Friday
5392,Bread,2017-01-27 09:12:00,morning,weekday,2017-01-27,1,9,Friday
5393,Coffee,2017-01-27 09:13:00,morning,weekday,2017-01-27,1,9,Friday
5394,Coffee,2017-01-27 09:34:00,morning,weekday,2017-01-27,1,9,Friday
5394,Juice,2017-01-27 09:34:00,morning,weekday,2017-01-27,1,9,Friday
5394,Pastry,2017-01-27 09:34:00,morning,weekday,2017-01-27,1,9,Friday
5395,Cookies,2017-01-27 09:36:00,morning,weekday,2017-01-27,1,9,Friday
5395,Muffin,2017-01-27 09:36:00,morning,weekday,2017-01-27,1,9,Friday
5395,Coffee,2017-01-27 09:36:00,morning,weekday,2017-01-27,1,9,Friday
5396,Bread,2017-01-27 09:52:00,morning,weekday,2017-01-27,1,9,Friday
5396,Pastry,2017-01-27 09:52:00,morning,weekday,2017-01-27,1,9,Friday
5397,Medialuna,2017-01-27 09:54:00,morning,weekday,2017-01-27,1,9,Friday
5398,Farm House,2017-01-27 09:55:00,morning,weekday,2017-01-27,1,9,Friday
5399,The Nomad,2017-01-27 10:15:00,morning,weekday,2017-01-27,1,10,Friday
5399,Spanish Brunch,2017-01-27 10:15:00,morning,weekday,2017-01-27,1,10,Friday
5399,Tea,2017-01-27 10:15:00,morning,weekday,2017-01-27,1,10,Friday
